"tax_id","parent_id","rank","tax_name","root","below_root","below_below_root","below_below_below_root","superkingdom","below_superkingdom","below_below_superkingdom","below_below_below_superkingdom","below_below_below_below_superkingdom","below_below_below_below_below_superkingdom","phylum","below_phylum","below_below_phylum","subphylum","class","below_class","below_below_class","below_below_below_class","subclass","order","below_order","below_below_order","suborder","family","below_family","below_below_family","below_below_below_family","tribe","genus","below_genus","subgenus","species_group","species_subgroup","below_species_subgroup","species","below_species","below_below_species","subspecies","below_subspecies","below_below_subspecies"
"1203226","1287055","below_species","Brachyspira hampsonii bv. II","1","131567","","","2","","","","","","203691","","","","203692","","","","","1643686","","","","143786","","","","","29521","","","","","","1287055","1203226","","","",""
"565034","159","below_species","Brachyspira hyodysenteriae WA1","1","131567","","","2","","","","","","203691","","","","203692","","","","","1643686","","","","143786","","","","","29521","","","","","","159","565034","","","",""
"1267004","13264","below_species","Brachyspira innocens ATCC 29796","1","131567","","","2","","","","","","203691","","","","203692","","","","","1643686","","","","143786","","","","","29521","","","","","","13264","1267004","","","",""
"1045858","84377","below_species","Brachyspira intermedia PWS/A","1","131567","","","2","","","","","","203691","","","","203692","","","","","1643686","","","","143786","","","","","29521","","","","","","84377","1045858","","","",""
"526224","84378","below_species","Brachyspira murdochii DSM 12563","1","131567","","","2","","","","","","203691","","","","203692","","","","","1643686","","","","143786","","","","","29521","","","","","","84378","526224","","","",""
"759914","52584","below_species","Brachyspira pilosicoli 95/1000","1","131567","","","2","","","","","","203691","","","","203692","","","","","1643686","","","","143786","","","","","29521","","","","","","52584","759914","","","",""
"1121118","124225","below_species","Brackiella oedipodis DSM 13743","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","506","","","","","124224","","","","","","124225","1121118","","","",""
"398525","29448","below_species","Bradyrhizobium elkanii USDA 76","1","131567","","","2","","","","","","1224","","","","28211","","","","","356","","","","41294","","","","","374","","","","","","29448","398525","","","",""
"1038859","29448","below_species","Bradyrhizobium elkanii WSM1741","1","131567","","","2","","","","","","1224","","","","28211","","","","","356","","","","41294","","","","","374","","","","","","29448","1038859","","","",""
"1038860","29448","below_species","Bradyrhizobium elkanii WSM2783","1","131567","","","2","","","","","","1224","","","","28211","","","","","356","","","","41294","","","","","374","","","","","","29448","1038860","","","",""
"936455","508869","below_species","Bradyrhizobium genosp. SA-4 str. CB756","1","131567","","","2","","","","","","1224","","","","28211","","","","","356","","","","41294","","","","","374","","","","","","508869","936455","","","",""
"1304877","375","below_species","Bradyrhizobium japonicum 22","1","131567","","","2","","","","","","1224","","","","28211","","","","","356","","","","41294","","","","","374","","","","","","375","1304877","","","",""
"1037409","375","below_species","Bradyrhizobium japonicum USDA 6","1","131567","","","2","","","","","","1224","","","","28211","","","","","356","","","","41294","","","","","374","","","","","","375","1037409","","","",""
"1229491","136996","below_species","Bradyrhizobium lupini HPC(L)","1","131567","","","2","","","","","","1224","","","","28211","","","","","356","","","","41294","","","","","374","","","","","","136996","1229491","","","",""
"1245469","44255","below_species","Bradyrhizobium oligotrophicum S58","1","131567","","","2","","","","","","1224","","","","28211","","","","","356","","","","41294","","","","","374","","","","","","44255","1245469","","","",""
"1444307","51101","below_species","Brevibacillus agri 5-2","1","131567","","","2","1783272","","","","","1239","","","","91061","","","","","1385","","","","186822","","","","","55080","","","","","","51101","1444307","","","",""
"1246477","51101","below_species","Brevibacillus agri BAB-2500","1","131567","","","2","1783272","","","","","1239","","","","91061","","","","","1385","","","","186822","","","","","55080","","","","","","51101","1246477","","","",""
"1300222","45462","below_species","Brevibacillus borstelensis AK1","1","131567","","","2","1783272","","","","","1239","","","","91061","","","","","1385","","","","186822","","","","","55080","","","","","","45462","1300222","","","",""
"358681","1393","below_species","Brevibacillus brevis NBRC 100599","1","131567","","","2","1783272","","","","","1239","","","","91061","","","","","1385","","","","186822","","","","","55080","","","","","","1393","358681","","","",""
"1042163","1465","below_species","Brevibacillus laterosporus LMG 15441","1","131567","","","2","1783272","","","","","1239","","","","91061","","","","","1385","","","","186822","","","","","55080","","","","","","1465","1042163","","","",""
"1408254","497735","below_species","Brevibacillus panacihumi W25","1","131567","","","2","1783272","","","","","1239","","","","91061","","","","","1385","","","","186822","","","","","55080","","","","","","497735","1408254","","","",""
"1346613","33942","below_species","Brevibacillus thermoruber 423","1","131567","","","2","1783272","","","","","1239","","","","91061","","","","","1385","","","","186822","","","","","55080","","","","","","33942","1346613","","","",""
"1121122","417948","below_species","Brevibacterium album DSM 18261","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","85006","","","","85019","","","","","1696","","","","","","417948","1121122","","","",""
"1229781","33889","below_species","Brevibacterium casei S18","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","85006","","","","85019","","","","","1696","","","","","","33889","1229781","","","",""
"1121123","370977","below_species","Brevundimonas aveniformis DSM 17977","1","131567","","","2","","","","","","1224","","","","28211","","","","","204458","","","","76892","","","","","41275","","","","","","370977","1121123","","","",""
"1121124","74311","below_species","Brevundimonas bacteroides DSM 4726","1","131567","","","2","","","","","","1224","","","","28211","","","","","204458","","","","76892","","","","","41275","","","","","","74311","1121124","","","",""
"751586","293","below_species","Brevundimonas diminuta ATCC 11568","1","131567","","","2","","","","","","1224","","","","28211","","","","","204458","","","","76892","","","","","41275","","","","","","293","751586","","","",""
"633149","74313","below_species","Brevundimonas subvibrioides ATCC 15264","1","131567","","","2","","","","","","1224","","","","28211","","","","","204458","","","","76892","","","","","41275","","","","","","74313","633149","","","",""
"1265861","2757","below_species","Brochothrix campestris FSL F6-1037","1","131567","","","2","1783272","","","","","1239","","","","91061","","","","","1385","","","","186820","","","","","2755","","","","","","2757","1265861","","","",""
"1121126","2756","below_species","Brochothrix thermosphacta DSM 20171 = FSL F6-1036","1","131567","","","2","1783272","","","","","1239","","","","91061","","","","","1385","","","","186820","","","","","2755","","","","","","2756","1121126","","","",""
"359391","235","below_species","Brucella abortus 2308","1","131567","","","2","","","","","","1224","","","","28211","","","","","356","","","","118882","","","","","234","","","","","","235","359391","","","",""
"35802","235","below_species","Brucella abortus bv. 1","1","131567","","","2","","","","","","1224","","","","28211","","","","","356","","","","118882","","","","","234","","","","","","235","35802","","","",""
"483179","36855","below_species","Brucella canis ATCC 23365","1","131567","","","2","","","","","","1224","","","","28211","","","","","356","","","","118882","","","","","234","","","","","","36855","483179","","","",""
"520459","120577","below_species","Brucella ceti M644/93/1","1","131567","","","2","","","","","","1224","","","","28211","","","","","356","","","","118882","","","","","234","","","","","","120577","520459","","","",""
"644337","29459","below_species","Brucella melitensis bv. 1","1","131567","","","2","","","","","","1224","","","","28211","","","","","356","","","","118882","","","","","234","","","","","","29459","644337","","","",""
"568815","444163","below_species","Brucella microti CCM 4915","1","131567","","","2","","","","","","1224","","","","28211","","","","","356","","","","118882","","","","","234","","","","","","444163","568815","","","",""
"520456","29460","below_species","Brucella neotomae 5K33","1","131567","","","2","","","","","","1224","","","","28211","","","","","356","","","","118882","","","","","234","","","","","","29460","520456","","","",""
"444178","236","below_species","Brucella ovis ATCC 25840","1","131567","","","2","","","","","","1224","","","","28211","","","","","356","","","","118882","","","","","234","","","","","","236","444178","","","",""
"520461","120576","below_species","Brucella pinnipedialis B2/94","1","131567","","","2","","","","","","1224","","","","28211","","","","","356","","","","118882","","","","","234","","","","","","120576","520461","","","",""
"204722","29461","below_species","Brucella suis 1330","1","131567","","","2","","","","","","1224","","","","28211","","","","","356","","","","118882","","","","","234","","","","","","29461","204722","","","",""
"1340493","360054","below_species","Bryobacter aggregatus MPL3","1","131567","","","2","","","","","","57723","","","","332159","","","","","332160","","","","1962910","","","","","911113","","","","","","360054","1340493","","","",""
"668607","9","below_species","Buchnera aphidicola (Acyrthosiphon kondoi)","1","131567","","","2","","","","","","1224","","","","1236","","","","","91347","","","","1903409","","","","","32199","","","","","","9","668607","","","",""
"1265350","9","below_species","Buchnera aphidicola (Aphis glycines)","1","131567","","","2","","","","","","1224","","","","1236","","","","","91347","","","","1903409","","","","","32199","","","","","","9","1265350","","","",""
"135842","9","below_species","Buchnera aphidicola (Baizongia pistaciae)","1","131567","","","2","","","","","","1224","","","","1236","","","","","91347","","","","1903409","","","","","32199","","","","","","9","135842","","","",""
"261318","9","below_species","Buchnera aphidicola (Cinara cedri)","1","131567","","","2","","","","","","1224","","","","1236","","","","","91347","","","","1903409","","","","","32199","","","","","","9","261318","","","",""
"261317","9","below_species","Buchnera aphidicola (Cinara tujafilina)","1","131567","","","2","","","","","","1224","","","","1236","","","","","91347","","","","1903409","","","","","32199","","","","","","9","261317","","","",""
"98795","9","below_species","Buchnera aphidicola (Myzus persicae)","1","131567","","","2","","","","","","1224","","","","1236","","","","","91347","","","","1903409","","","","","32199","","","","","","9","98795","","","",""
"98794","9","below_species","Buchnera aphidicola (Schizaphis graminum)","1","131567","","","2","","","","","","1224","","","","1236","","","","","91347","","","","1903409","","","","","32199","","","","","","9","98794","","","",""
"118117","9","below_species","Buchnera aphidicola (Uroleucon ambrosiae)","1","131567","","","2","","","","","","1224","","","","1236","","","","","91347","","","","1903409","","","","","32199","","","","","","9","118117","","","",""
"1111728","82979","below_species","Budvicia aquatica DSM 5075 = ATCC 35567","1","131567","","","2","","","","","","1224","","","","1236","","","","","91347","","","","1903416","","","","","82978","","","","","","82979","1111728","","","",""
"679192","118748","below_species","Bulleidia extructa W1219","1","131567","","","2","1783272","","","","","1239","","","","526524","","","","","526525","","","","128827","","","","","118747","","","","","","118748","679192","","","",""
"339670","152480","below_species","Burkholderia ambifaria AMMD","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","119060","","","","","32008","","","87882","","","152480","339670","","","",""
"331272","95486","below_species","Burkholderia cenocepacia HI2424","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","119060","","","","","32008","","","87882","","","95486","331272","","","",""
"216591","95486","below_species","Burkholderia cenocepacia J2315","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","119060","","","","","32008","","","87882","","","95486","216591","","","",""
"983594","292","below_species","Burkholderia cepacia ATCC 25416","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","119060","","","","","32008","","","87882","","","292","983594","","","",""
"1395570","292","below_species","Burkholderia cepacia JBK9","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","119060","","","","","32008","","","87882","","","292","1395570","","","",""
"350701","152500","below_species","Burkholderia dolosa AU0158","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","119060","","","","","32008","","","87882","","","152500","350701","","","",""
"999541","28095","below_species","Burkholderia gladioli BSR3","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","119060","","","","","32008","","","","","","28095","999541","","","",""
"626418","337","below_species","Burkholderia glumae BGR1","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","119060","","","","","32008","","","","","","337","626418","","","",""
"320388","13373","below_species","Burkholderia mallei SAVP1","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","119060","","","","","32008","","","111527","","","13373","320388","","","",""
"395019","87883","below_species","Burkholderia multivorans ATCC 17616","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","119060","","","","","32008","","","87882","","","87883","395019","","","",""
"1212819","60550","below_species","Burkholderia pyrrocinia CH-67","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","119060","","","","","32008","","","87882","","","60550","1212819","","","",""
"271848","57975","below_species","Burkholderia thailandensis E264","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","119060","","","","","32008","","","111527","","","57975","271848","","","",""
"441166","101571","below_species","Burkholderia ubonensis Bu","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","119060","","","","","32008","","","87882","","","101571","441166","","","",""
"1249668","101571","below_species","Burkholderia ubonensis MSMB22","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","119060","","","","","32008","","","87882","","","101571","1249668","","","",""
"269482","60552","below_species","Burkholderia vietnamiensis G4","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","119060","","","","","32008","","","87882","","","60552","269482","","","",""
"1121129","544644","below_species","Butyricimonas synergistica DSM 23225","1","131567","","","2","1783270","68336","","","","976","","","","200643","","","","","171549","","","","1853231","","","","","574697","","","","","","544644","1121129","","","",""
"1121130","544645","below_species","Butyricimonas virosa DSM 23226","1","131567","","","2","1783270","68336","","","","976","","","","200643","","","","","171549","","","","1853231","","","","","574697","","","","","","544645","1121130","","","",""
"1280700","831","below_species","Butyrivibrio fibrisolvens FE2007","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","186803","","","","","830","","","","","","831","1280700","","","",""
"877422","185008","below_species","Butyrivibrio hungatei NK4A153","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","186803","","","","","830","","","","","","185008","877422","","","",""
"515622","43305","below_species","Butyrivibrio proteoclasticus B316","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","186803","","","","","830","","","","","","43305","515622","","","",""
"1410650","43305","below_species","Butyrivibrio proteoclasticus P6B7","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","186803","","","","","830","","","","","","43305","1410650","","","",""
"908627","2010198","below_species","Caballeronia mineralivorans PML1(12)","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","119060","","","","","1827195","","","","","","2010198","908627","","","",""
"1238182","859058","below_species","Caenispirillum salinarum AK4","1","131567","","","2","","","","","","1224","","","","28211","","","","","204441","","","","41295","","","","","414051","","","","","","859058","1238182","","","",""
"986075","296745","below_species","Caldalkalibacillus thermarum TA2.A1","1","131567","","","2","1783272","","","","","1239","","","","91061","","","","","1385","","","","186817","","","","","379065","","","","","","296745","986075","","","",""
"935948","44256","below_species","Caldanaerobius polysaccharolyticus DSM 13641","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","68295","","","","186814","","","","","862261","","","","","","44256","935948","","","",""
"1121917","301148","below_species","Caldibacillus debilis DSM 16016","1","131567","","","2","1783272","","","","","1239","","","","91061","","","","","1385","","","","186817","","","","","1276290","","","","","","301148","1121917","","","",""
"521460","31899","below_species","Caldicellulosiruptor bescii DSM 6725","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","68295","","","","543371","","","","","44000","","","","","","31899","521460","","","",""
"632292","413888","below_species","Caldicellulosiruptor hydrothermalis 108","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","68295","","","","543371","","","","","44000","","","","","","413888","632292","","","",""
"632335","52765","below_species","Caldicellulosiruptor kristjanssonii I77R1B","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","68295","","","","543371","","","","","44000","","","","","","52765","632335","","","",""
"632348","413889","below_species","Caldicellulosiruptor kronotskyensis 2002","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","68295","","","","543371","","","","","44000","","","","","","413889","632348","","","",""
"632516","52766","below_species","Caldicellulosiruptor lactoaceticus 6A","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","68295","","","","543371","","","","","44000","","","","","","52766","632516","","","",""
"608506","717609","below_species","Caldicellulosiruptor obsidiansis OB47","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","68295","","","","543371","","","","","44000","","","","","","717609","608506","","","",""
"632518","55205","below_species","Caldicellulosiruptor owensensis OL","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","68295","","","","543371","","","","","44000","","","","","","55205","632518","","","",""
"351627","44001","below_species","Caldicellulosiruptor saccharolyticus DSM 8903","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","68295","","","","543371","","","","","44000","","","","","","44001","351627","","","",""
"1304880","551788","below_species","Caldicoprobacter oshimai DSM 21659","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","715221","","","","","715222","","","","","","551788","1304880","","","",""
"926550","133453","below_species","Caldilinea aerophila DSM 14535 = NBRC 104270","1","131567","","","2","1783272","","","","","200795","","","","475962","","","","","475963","","","","475964","","","","","233191","","","","","","133453","926550","","","",""
"511051","693075","below_species","Caldisericum exile AZM16c01","1","131567","","","2","","","","","","67814","","","","693071","","","","","693072","","","","693073","","","","","693074","","","","","","693075","511051","","","",""
"768670","477976","below_species","Calditerrivibrio nitroreducens DSM 19672","1","131567","","","2","","","","","","200930","","","","68337","","","","","191393","","","","191394","","","","","545865","","","","","","477976","768670","","","",""
"880073","187145","below_species","Caldithrix abyssi DSM 13497","1","131567","","","2","","","","","","1930617","","","","1962850","","","","","1962852","","","","1962854","","","","","187144","","","","","","187145","880073","","","",""
"857293","515264","below_species","Caloramator australicus RC3","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","31979","","","","","44258","","","","","","515264","857293","","","",""
"1170562","32054","below_species","Calothrix sp. PCC 6303","1","131567","","","2","1783272","1798711","","","","1117","","","","","","","","","1161","","","","1185","","","","","1186","","","","","","32054","1170562","","","",""
"1183379","195","below_species","Campylobacter coli RM4661","1","131567","","","2","","","","","","1224","","","68525","29547","","","","","213849","","","","72294","","","","","194","","","","","","195","1183379","","","",""
"360104","199","below_species","Campylobacter concisus 13826","1","131567","","","2","","","","","","1224","","","68525","29547","","","","","213849","","","","72294","","","","","194","","","","","","199","360104","","","",""
"1121267","374106","below_species","Campylobacter cuniculorum DSM 23162 = LMG 24588","1","131567","","","2","","","","","","1224","","","68525","29547","","","","","213849","","","","72294","","","","","194","","","","","","374106","1121267","","","",""
"360105","200","below_species","Campylobacter curvus 525.92","1","131567","","","2","","","","","","1224","","","68525","29547","","","","","213849","","","","72294","","","","","194","","","","","","200","360105","","","",""
"553220","824","below_species","Campylobacter gracilis RM3268","1","131567","","","2","","","","","","1224","","","68525","29547","","","","","213849","","","","72294","","","","","194","","","","","","824","553220","","","",""
"360107","76517","below_species","Campylobacter hominis ATCC BAA-381","1","131567","","","2","","","","","","1224","","","68525","29547","","","","","213849","","","","72294","","","","","194","","","","","","76517","360107","","","",""
"1031564","260714","below_species","Campylobacter insulaenigrae NCTC 12927","1","131567","","","2","","","","","","1224","","","68525","29547","","","","","213849","","","","72294","","","","","194","","","","","","260714","1031564","","","",""
"306263","201","below_species","Campylobacter lari RM2100","1","131567","","","2","","","","","","1224","","","68525","29547","","","","","213849","","","","72294","","","","","194","","","","","","201","306263","","","",""
"553218","203","below_species","Campylobacter rectus RM3267","1","131567","","","2","","","","","","1224","","","68525","29547","","","","","213849","","","","72294","","","","","194","","","","","","203","553218","","","",""
"1244083","204","below_species","Campylobacter showae CSUNSWCD","1","131567","","","2","","","","","","1224","","","68525","29547","","","","","213849","","","","72294","","","","","194","","","","","","204","1244083","","","",""
"553219","204","below_species","Campylobacter showae RM3277","1","131567","","","2","","","","","","1224","","","68525","29547","","","","","213849","","","","72294","","","","","194","","","","","","204","553219","","","",""
"32024","206","below_species","Campylobacter sputorum biovar sputorum","1","131567","","","2","","","","","","1224","","","68525","29547","","","","","213849","","","","72294","","","","","194","","","","","","206","32024","","","",""
"1388752","497724","below_species","Campylobacter subantarcticus LMG 24377","1","131567","","","2","","","","","","1224","","","68525","29547","","","","","213849","","","","72294","","","","","194","","","","","","497724","1388752","","","",""
"888826","28080","below_species","Campylobacter upsaliensis JV21","1","131567","","","2","","","","","","1224","","","68525","29547","","","","","213849","","","","72294","","","","","194","","","","","","28080","888826","","","",""
"883165","827","below_species","Campylobacter ureolyticus ACS-301-V-Sch3b","1","131567","","","2","","","","","","1224","","","68525","29547","","","","","213849","","","","72294","","","","","194","","","","","","827","883165","","","",""
"1032069","827","below_species","Campylobacter ureolyticus RIGS 9880","1","131567","","","2","","","","","","1224","","","68525","29547","","","","","213849","","","","72294","","","","","194","","","","","","827","1032069","","","",""
"522306","327160","below_species","Candidatus Accumulibacter phosphatis clade IIA str. UW-1","1","131567","","","2","","","","","","1224","","","","28216","119066","","","","","","","","","","","","","327159","","","","","","327160","522306","","","",""
"452471","281120","below_species","Candidatus Amoebophilus asiaticus 5a2","1","131567","","","2","1783270","68336","","","","976","","","","768503","","","","","768507","","","","1501348","","","","","281119","","","","","","281120","452471","","","",""
"1029718","49118","below_species","Candidatus Arthromitus sp. SFB-mouse-Japan","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","31979","","","","","49082","","","","","","49118","1029718","","","",""
"1041809","49118","below_species","Candidatus Arthromitus sp. SFB-mouse-Yit","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","31979","","","","","49082","","","","","","49118","1041809","","","",""
"511995","511435","below_species","Candidatus Azobacteroides pseudotrichonymphae genomovar. CFP2","1","131567","","","2","1783270","68336","","","","976","","","","200643","","","","","171549","333046","","","","","","","","511434","","","","","","511435","511995","","","",""
"1211815","1470358","below_species","Candidatus Blastococcus massiliensis AP3","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","1643682","","","","85030","","","","","38501","","","","","","1470358","1211815","","","",""
"1240471","251542","below_species","Candidatus Blochmannia chromaiodes str. 640","1","131567","","","2","","","","","","1224","","","","1236","","","","","91347","","","","543","191675","84563","84564","","203804","","","","","","251542","1240471","","","",""
"291272","101534","below_species","Candidatus Blochmannia pennsylvanicus str. BPEN","1","131567","","","2","","","","","","1224","","","","1236","","","","","91347","","","","543","191675","84563","84564","","203804","","","","","","101534","291272","","","",""
"859654","251535","below_species","Candidatus Blochmannia vafer str. BVAF","1","131567","","","2","","","","","","1224","","","","1236","","","","","91347","","","","543","191675","84563","84564","","203804","","","","","","251535","859654","","","",""
"1197129","795830","below_species","Candidatus Brocadia sinica JPN1","1","131567","","","2","1783257","","","","","203682","","","","203683","","","","","1127829","","","","1127830","","","","","380240","","","","","","795830","1197129","","","",""
"1400863","1400862","below_species","Candidatus Competibacter denitrificans Run_A_D11","1","131567","","","2","","","","","","1224","","","","1236","118884","","","","","","","","1400857","","","","","221279","","","","","","1400862","1400863","","","",""
"1400861","1400860","below_species","Candidatus Contendobacter odensis Run_B_J11","1","131567","","","2","","","","","","1224","","","","1236","118884","","","","","","","","1400857","","","","","1400859","","","","","","1400860","1400861","","","",""
"477974","471827","below_species","Candidatus Desulforudis audaxviator MP104C","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","186807","","","","","471826","","","","","","471827","477974","","","",""
"1193729","1263979","below_species","Candidatus Endolissoclinum faulkneri L2","1","131567","","","2","","","","","","1224","","","","28211","","","","","204441","","","","41295","","","","","1263978","","","","","","1263979","1193729","","","",""
"1401328","1263979","below_species","Candidatus Endolissoclinum faulkneri L5","1","131567","","","2","","","","","","1224","","","","28211","","","","","204441","","","","41295","","","","","1263978","","","","","","1263979","1401328","","","",""
"1070319","132144","below_species","Candidatus Glomeribacter gigasporarum BEG34","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","119060","","","","","224135","","","","","","132144","1070319","","","",""
"572265","138072","below_species","Candidatus Hamiltonella defensa 5AT (Acyrthosiphon pisum)","1","131567","","","2","","","","","","1224","","","","1236","","","","","91347","","","","543","191675","84563","146507","","568987","","","","","","138072","572265","","","",""
"476281","168169","below_species","Candidatus Ishikawaella capsulata Mpkobe","1","131567","","","2","","","","","","1224","","","","1236","","","","","91347","","","","543","","","","","409304","","","","","","168169","476281","","","",""
"1208923","233181","below_species","Candidatus Kinetoplastibacterium blastocrithidii (ex Strigomonas culicis)","1","131567","","","2","","","","","","1224","","","","28216","119066","","","","","","","","","","","","","33055","","","","","","233181","1208923","","","",""
"1208918","33056","below_species","Candidatus Kinetoplastibacterium crithidii TCC036E","1","131567","","","2","","","","","","1224","","","","28216","119066","","","","","","","","","","","","","33055","","","","","","33056","1208918","","","",""
"1208919","994692","below_species","Candidatus Kinetoplastibacterium desouzaii TCC079E","1","131567","","","2","","","","","","1224","","","","28216","119066","","","","","","","","","","","","","33055","","","","","","994692","1208919","","","",""
"1208921","994695","below_species","Candidatus Kinetoplastibacterium galatii TCC219","1","131567","","","2","","","","","","1224","","","","28216","119066","","","","","","","","","","","","","33055","","","","","","994695","1208921","","","",""
"1208920","994696","below_species","Candidatus Kinetoplastibacterium oncopeltii TCC290E","1","131567","","","2","","","","","","1224","","","","28216","119066","","","","","","","","","","","","","33055","","","","","","994696","1208920","","","",""
"204669","658062","below_species","Candidatus Koribacter versatilis Ellin345","1","131567","","","2","","","","","","57723","","","","204432","","","","","204433","","","","204434","","","","","658061","","","","","","658062","204669","","","",""
"1277257","34020","below_species","Candidatus Liberibacter africanus PTSAPSY","1","131567","","","2","","","","","","1224","","","","28211","","","","","356","","","","82115","","","","","34019","","","","","","34020","1277257","","","",""
"1261131","309868","below_species","Candidatus Liberibacter americanus str. Sao Paulo","1","131567","","","2","","","","","","1224","","","","28211","","","","","356","","","","82115","","","","","34019","","","","","","309868","1261131","","","",""
"1174529","34021","below_species","Candidatus Liberibacter asiaticus str. gxpsy","1","131567","","","2","","","","","","1224","","","","28211","","","","","356","","","","82115","","","","","34019","","","","","","34021","1174529","","","",""
"658172","556287","below_species","Candidatus Liberibacter solanacearum CLso-ZC1","1","131567","","","2","","","","","","1224","","","","28211","","","","","356","","","","82115","","","","","34019","","","","","","556287","658172","","","",""
"1229780","41950","below_species","Candidatus Microthrix parvicella RN1","1","131567","","","2","1783272","","","","","201174","","","","84992","","","","","84993","","","","1798913","","","","","41949","","","","","","41950","1229780","","","",""
"696127","234827","below_species","Candidatus Midichloria mitochondrii IricVA","1","131567","","","2","","","","","","1224","","","","28211","","","","","766","","","","1328881","","","","","411566","","","","","","234827","696127","","","",""
"903503","1048758","below_species","Candidatus Moranella endobia PCIT","1","131567","","","2","","","","","","1224","","","","1236","","","","","91347","","","","543","","","","","1048757","","","","","","1048758","903503","","","",""
"1359163","467750","below_species","Candidatus Neoehrlichia lotoris str. RAC413","1","131567","","","2","","","","","","1224","","","","28211","","","","","766","","","","942","","","","","467749","","","","","","467750","1359163","","","",""
"985867","84647","below_species","Candidatus Odyssella thessalonicensis L13","1","131567","","","2","","","","","","1224","","","","28211","","","","","1921002","","","","1777752","","","","","84646","","","","","","84647","985867","","","",""
"1055526","198822","below_species","Candidatus Paraburkholderia kirkii UZHbot1","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","119060","","","","","1822464","","","","","","198822","1055526","","","",""
"1096769","198252","below_species","Candidatus Pelagibacter ubique HIMB083","1","131567","","","2","","","","","","1224","","","","28211","","","","","54526","","","","1655514","","","","","198251","","","","","","198252","1096769","","","",""
"335992","198252","below_species","Candidatus Pelagibacter ubique HTCC1062","1","131567","","","2","","","","","","1224","","","","28211","","","","","54526","","","","1655514","","","","","198251","","","","","","198252","335992","","","",""
"466038","198252","below_species","Candidatus Pelagibacter ubique HTCC8051","1","131567","","","2","","","","","","1224","","","","28211","","","","","54526","","","","1655514","","","","","198251","","","","","","198252","466038","","","",""
"1273548","69896","below_species","Candidatus Phytoplasma solani 284/09","1","131567","","","2","1783272","","","","","544448","","","","31969","","","","","186329","","","","2146","","","","","33926","","","85632","","","69896","1273548","","","",""
"1206109","91844","below_species","Candidatus Portiera aleyrodidarum BT-B-HRs","1","131567","","","2","","","","","","1224","","","","1236","","","","","135619","","","","28256","114403","114399","","","235572","","","","","","91844","1206109","","","",""
"264201","362787","below_species","Candidatus Protochlamydia amoebophila UWE25","1","131567","","","2","1783257","","","","","204428","","","","204429","","","","","1963360","","","","92713","","","","","282132","","","","","","362787","264201","","","",""
"488538","767892","below_species","Candidatus Puniceispirillum marinum IMCC1322","1","131567","","","2","","","","","","1224","","","","28211","82117","62654","","","","","","","","","","","","767891","","","","","","767892","488538","","","",""
"663321","138073","below_species","Candidatus Regiella insecticola LSR1","1","131567","","","2","","","","","","1224","","","","1236","","","","","91347","","","","543","191675","84563","146507","","568988","","","","","","138073","663321","","","",""
